"5920NPsQB4nswA0mxWCddt,""ENZO"",""Eryk Moczko, Kize"",""37"",""-3"",""-10"",""PL"",""2024-05-12"",""69"",""False"",""183925"",""ENZO"",""2024-03-01"",""0.435"",""0.586"",""11"",""-10.606"",""0"",""0.0676"",""0.613"",""0.0"",""0.108"",""0.191"",""102.682"",""4""";;
"2Bvmq94ifFUXQmaFPR5Vis,""PG$"",""Young Leosia, bambi, PG$, francis"",""38"",""0"",""-7"",""PL"",""2024-05-12"",""67"",""True"",""184864"",""PG$"",""2024-03-07"",""0.618"",""0.859"",""2"",""-6.283"",""1"",""0.0718"",""0.104"",""2.15e-06"",""0.269"",""0.321"",""148.1"",""4""";;
"28drn6tQo95MRvO0jQEo5C,""Type Shit"",""Future, Metro Boomin, Travis Scott, Playboi Carti"",""39"",""-3"",""11"",""PL"",""2024-05-12"",""91"",""True"",""228266"",""WE DON'T TRUST YOU"",""2024-03-22"",""0.64"",""0.552"",""2"",""-5.679"",""1"",""0.129"",""0.0215"",""0.0"",""0.119"",""0.112"",""144.941"",""4""";;
"6nVEV8CIU4dw12oVZbKJtl,""MONEY ON THE DASH - SPED UP"",""Elley Duhé, Whethan"",""40"",""2"",""-3"",""PL"",""2024-05-12"",""72"",""False"",""116465"",""MONEY ON THE DASH"",""2023-01-20"",""0.774"",""0.812"",""2"",""-7.112"",""0"",""0.184"",""0.0367"",""9.38e-05"",""0.14"",""0.538"",""150.087"",""4""";;
"3a4hbzdiwoXYVa0n9XRyDK,""HIPNOZA"",""NIKOŚ"",""41"",""7"",""-3"",""PL"",""2024-05-12"",""68"",""False"",""194471"",""HIPNOZA"",""2023-12-30"",""0.744"",""0.514"",""10"",""-9.918"",""0"",""0.334"",""0.226"",""0.0"",""0.103"",""0.795"",""170.109"",""3""";;
"51ZQ1vr10ffzbwIjDCwqm4,""we can't be friends (wait for your love)"",""Ariana Grande"",""42"",""-1"",""-2"",""PL"",""2024-05-12"",""94"",""False"",""228639"",""eternal sunshine"",""2024-03-08"",""0.645"",""0.646"",""5"",""-8.334"",""1"",""0.0427"",""0.0615"",""3.04e-05"",""0.074"",""0.295"",""115.842"",""4""";;
"1g88Qpz9ZsJM1hlB3PLdgY,""Taxi"",""Kizo, Bletka, BeMelo, Eddie Block, Adash"",""43"",""7"",""-11"",""PL"",""2024-05-12"",""63"",""False"",""180937"",""Patocelebryta"",""2023-09-14"",""0.717"",""0.77"",""7"",""-6.468"",""0"",""0.255"",""0.218"",""0.0"",""0.232"",""0.623"",""128.108"",""4""";;
"33FD8jBm5LZaQ2jJS3vXzm,""Stan"",""Gibbs, Jonatan, 4Money"",""44"",""6"",""-1"",""PL"",""2024-05-12"",""63"",""False"",""181045"",""SAFE"",""2023-10-24"",""0.822"",""0.667"",""3"",""-6.512"",""0"",""0.0748"",""0.258"",""0.0"",""0.117"",""0.3"",""121.999"",""4""";;
"3qhlB30KknSejmIvZZLjOD,""End of Beginning"",""Djo"",""45"",""-2"",""-9"",""PL"",""2024-05-12"",""98"",""False"",""159245"",""DECIDE"",""2022-09-16"",""0.689"",""0.454"",""2"",""-7.643"",""1"",""0.0584"",""0.0351"",""0.00259"",""0.0707"",""0.912"",""159.982"",""4""";;
"5b5cPscqVEMChvDqscVw26,""Training Season"",""Dua Lipa"",""46"",""1"",""-13"",""PL"",""2024-05-12"",""77"",""False"",""209487"",""Radical Optimism"",""2024-05-03"",""0.812"",""0.587"",""5"",""-4.483"",""0"",""0.0477"",""0.0349"",""2.64e-06"",""0.123"",""0.664"",""123.041"",""4""";;
"6epWbDEEEOakzBeyNr69MO,""Plaster"",""Szpaku, Deemz"",""47"",""-1"",""-5"",""PL"",""2024-05-12"",""69"",""True"",""155056"",""CERBER EP"",""2024-01-06"",""0.43"",""0.797"",""4"",""-4.703"",""0"",""0.231"",""0.0181"",""0.0"",""0.251"",""0.119"",""178.207"",""4""";;
"3w0w2T288dec0mgeZZqoNN,""CARNIVAL"",""¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti"",""48"",""-3"",""-2"",""PL"",""2024-05-12"",""93"",""True"",""264324"",""VULTURES 1"",""2024-02-09"",""0.594"",""0.811"",""1"",""-5.746"",""1"",""0.159"",""0.189"",""0.0"",""0.339"",""0.311"",""148.144"",""4""";;
"1Eaiv6OMMwO3v4iWl4eHHY,""Motyle"",""Sylwia Grzeszczak"",""49"",""1"",""-14"",""PL"",""2024-05-12"",""69"",""False"",""175667"",""Motyle"",""2024-01-05"",""0.611"",""0.467"",""2"",""-6.578"",""1"",""0.0598"",""0.0837"",""0.0"",""0.136"",""0.343"",""129.876"",""4""";;
"23S56j5Ct9eCT2ZQ0h2djm,""suma wszystkich strachów"",""Favst, Gibbs, Szpaku, Kiełas"",""50"",""-1"",""0"",""PL"",""2024-05-12"",""68"",""True"",""182957"",""suma wszystkich strachów"",""2021-05-20"",""0.69"",""0.834"",""7"",""-4.267"",""0"",""0.0893"",""0.222"",""0.0"",""0.484"",""0.442"",""142.014"",""4""";;
"1eZefeDb8uOsjvcbl1fJrG,""Naina (From """"Crew"""")"",""Diljit Dosanjh, Badshah, Raj Ranjodh"",""1"",""2"",""2"",""PK"",""2024-05-12"",""81"",""False"",""180000"",""Naina (From """"Crew"""")"",""2024-03-05"",""0.84"",""0.715"",""0"",""-5.141"",""1"",""0.187"",""0.176"",""0.0"",""0.0935"",""0.542"",""96.98"",""4""";;
"7hDoxkN20lLb06zifzYnD2,""Ishq - From """"Lost";"Found"""""",""Faheem Abdullah, Rauhan Malik"",""2"",""0"",""0"",""PK"",""2024-05-12"",""75"",""False"",""228639"",""Ishq (From """"Lost";"Found"""")"",""2024-03-09"",""0.383"",""0.547"",""4"",""-8.862"",""0"",""0.0275"",""0.423"",""0.0466"",""0.147"",""0.236"",""95.068"",""4"""
"5rpCUsEfBLIumvrxrahnKF,""Wishes"",""Hasan Raheem, Umair, Talwiinder"",""3"",""2"",""1"",""PK"",""2024-05-12"",""73"",""False"",""218400"",""Maybe, It's Love"",""2023-09-02"",""0.684"",""0.531"",""9"",""-7.037"",""0"",""0.0523"",""0.669"",""0.013"",""0.135"",""0.613"",""100.014"",""4""";;
"7KQdgW7QzNd9oPoCzjCU76,""Bandana"",""Shubh"",""4"",""2"",""5"",""PK"",""2024-05-12"",""79"",""False"",""154666"",""Bandana"",""2024-03-29"",""0.716"",""0.718"",""6"",""-5.348"",""0"",""0.148"",""0.0452"",""0.0"",""0.192"",""0.91"",""89.906"",""4""";;
"7yDHHVKLbvDmVw1XXhDDIO,""Pehle Bhi Main"",""Vishal Mishra, Raj Shekhar"",""5"",""3"",""0"",""PK"",""2024-05-12"",""84"",""False"",""250158"",""ANIMAL"",""2023-11-24"",""0.413"",""0.406"",""10"",""-10.23"",""0"",""0.0353"",""0.768"",""2.22e-06"",""0.107"",""0.281"",""76.944"",""4""";;
"0TL0LFcwIBF5eX7arDIKxY,""Husn"",""Anuv Jain"",""6"",""1"",""2"",""PK"",""2024-05-12"",""82"",""False"",""217894"",""Husn"",""2023-12-01"",""0.527"",""0.376"",""5"",""-9.974"",""1"",""0.0298"",""0.682"",""0.0"",""0.142"",""0.24"",""151.928"",""4""";;
"0M0ANKNzmM4Odd7FNKghzW,""Akhiyaan Gulaab (From """"Teri Baaton Mein Aisa Uljha Jiya"""")"",""Mitraz"",""7"",""2"",""-1"",""PK"",""2024-05-12"",""82"",""False"",""171147"",""Akhiyaan Gulaab (From """"Teri Baaton Mein Aisa Uljha Jiya"""")"",""2024-01-19"",""0.763"",""0.587"",""8"",""-8.299"",""0"",""0.0381"",""0.358"",""6.03e-06"",""0.13"",""0.794"",""106.977"",""4""";;
"2lX53kXvYnvpV8Vqfe4S7s,""Sadqay"",""Aashir Wajahat, NAYEL, Nehaal Naseem"",""8"",""2"",""-1"",""PK"",""2024-05-12"",""77"",""False"",""154455"",""Sadqay"",""2024-02-01"",""0.747"",""0.535"",""4"",""-8.151"",""0"",""0.0454"",""0.119"",""0.611"",""0.111"",""0.479"",""101.055"",""4""";;
"6c4Po8zyQjB4cR5XgLhcGb,""9:45"",""Prabh Singh, Jay Trak, Rooh Sandhu"",""9"",""3"",""1"",""PK"",""2024-05-12"",""78"",""False"",""117606"",""9:45"",""2023-03-10"",""0.796"",""0.455"",""1"",""-7.763"",""0"",""0.0997"",""0.637"",""3.59e-06"",""0.156"",""0.352"",""99.958"",""4""";;
"3zSSCPpLZ5Oc8nelhhGjKz,""Tu hai kahan"",""AUR"",""10"",""1"",""2"",""PK"",""2024-05-12"",""80"",""False"",""263184"",""Tu hai kahan"",""2023-10-16"",""0.708"",""0.356"",""1"",""-9.738"",""1"",""0.075"",""0.437"",""6.54e-05"",""0.112"",""0.569"",""83.679"",""4""";;
"2C6CJGFLbisteRuY6Plb7b,""Ve Haaniyaan"",""Danny, Avvy Sra, Sagar"",""11"",""2"",""0"",""PK"",""2024-05-12"",""78"",""False"",""240000"",""Ve Haaniyaan"",""2024-01-19"",""0.786"",""0.54"",""2"",""-5.622"",""1"",""0.0264"",""0.824"",""4.31e-05"",""0.123"",""0.82"",""108.032"",""4""";;
"1BpvuKIG7jK5EiTp2tv5z8,""King Shit"",""Shubh"",""12"",""2"",""1"",""PK"",""2024-05-12"",""78"",""False"",""226933"",""Leo"",""2024-01-05"",""0.794"",""0.566"",""11"",""-8.35"",""0"",""0.0602"",""0.301"",""0.000168"",""0.151"",""0.68"",""85.953"",""4""";;
"4eBvRhTJ2AcxCsbfTUjoRp,""Cheques"",""Shubh"",""13"",""2"",""2"",""PK"",""2024-05-12"",""78"",""False"",""183756"",""Still Rollin"",""2023-05-19"",""0.742"",""0.627"",""4"",""-8.939"",""0"",""0.0533"",""0.262"",""1.23e-05"",""0.269"",""0.356"",""89.998"",""4""";;
"5ZLkihi6DVsHwDL3B8ym1t,""One Love"",""Shubh"",""14"",""2"",""0"",""PK"",""2024-05-12"",""79"",""False"",""159222"",""One Love"",""2023-08-18"",""0.848"",""0.512"",""7"",""-7.757"",""1"",""0.118"",""0.284"",""0.00645"",""0.101"",""0.881"",""144.926"",""4""";;
"2q9lPN7CT92W1Ry77j2acn,""Ve Kamleya (From """"Rocky Aur Rani Kii Prem Kahaani"""")"",""Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya"",""15"",""2"",""3"",""PK"",""2024-05-12"",""68"",""False"",""246988"",""Rocky Aur Rani Kii Prem Kahaani"",""2023-08-14"",""0.468"",""0.658"",""2"",""-7.6"",""1"",""0.0668"",""0.81"",""0.0333"",""0.12"",""0.534"",""87.607"",""4""";;
"4yNtO1F3flXZ4v3Ry1MzuP,""COME THROUGH (feat. Abdullah Maharvi & Talha Anjum)"",""Umair, Abdullah Maharvi, Talha Anjum"",""16"",""2"",""20"",""PK"",""2024-05-12"",""60"",""False"",""197142"",""ROCKSTAR WITHOUT A GUITAR"",""2024-04-25"",""0.761"",""0.581"",""1"",""-6.761"",""0"",""0.268"",""0.508"",""0.0"",""0.0854"",""0.256"",""111.989"",""4""";;
"1d5lpW3gUyq537iuyrb9Lf,""Samjho Na"",""Aditya Rikhari"",""17"",""4"",""15"",""PK"",""2024-05-12"",""71"",""False"",""172408"",""Samjho Na"",""2022-02-10"",""0.744"",""0.328"",""0"",""-12.535"",""1"",""0.231"",""0.681"",""0.0002"",""0.128"",""0.532"",""98.923"",""4""";;
"4thOONDx78zsY8sHGfU1M2,""You and Me"",""Shubh"",""18"",""5"",""-2"",""PK"",""2024-05-12"",""74"",""False"",""172066"",""Leo"",""2024-01-05"",""0.695"",""0.786"",""8"",""-6.223"",""0"",""0.037"",""0.109"",""0.0122"",""0.186"",""0.408"",""102.022"",""4""";;
"7n3BVENCi9odYvNeFwcmCv,""Tera Mera Hai Pyar (From """"Ishq Murshid"""")"",""Ahmed Jahanzeb"",""19"",""1"",""1"",""PK"",""2024-05-12"",""68"",""False"",""208000"",""Tera Mera Hai Pyar (From """"Ishq Murshid"""")"",""2023-11-16"",""0.677"",""0.403"",""4"",""-11.263"",""0"",""0.0281"",""0.551"",""2.85e-05"",""0.118"",""0.563"",""104.995"",""4""";;
"3yHyiUDJdz02FZ6jfUbsmY,""Satranga (From """"ANIMAL"""")"",""Arijit Singh, Shreyas Puranik, Siddharth - Garima"",""20"",""2"",""2"",""PK"",""2024-05-12"",""82"",""False"",""271169"",""Satranga (From """"ANIMAL"""")"",""2023-10-27"",""0.273"",""0.405"",""0"",""-5.81"",""1"",""0.0298"",""0.735"",""0.0"",""0.189"",""0.534"",""89.48"",""3""";;
"730gDa5hYH6XbhFwAEQ4gv,""Sonchadi | Coke Studio Bharat"",""Neha Kakkar, digV, Kamla Devi"",""21"",""29"",""29"",""PK"",""2024-05-12"",""44"",""False"",""275266"",""Sonchadi | Coke Studio Bharat"",""2024-05-08"",""0.427"",""0.629"",""6"",""-7.916"",""1"",""0.123"",""0.635"",""0.000196"",""0.53"",""0.519"",""156.192"",""3""";;
"0YQJoDL6f46J0n1rOVkpxJ,""Softly"",""Karan Aujla, Ikky"",""22"",""3"",""3"",""PK"",""2024-05-12"",""77"",""False"",""155161"",""Making Memories"",""2023-08-18"",""0.735"",""0.564"",""8"",""-7.786"",""1"",""0.204"",""0.191"",""0.0"",""0.0791"",""0.902"",""92.986"",""4""";;
"3F3ZuXYFXGM1V6pk3b3zmi,""Kinni Kinni"",""Diljit Dosanjh, thiarajxtt"",""23"",""1"",""0"",""PK"",""2024-05-12"",""77"",""False"",""213344"",""Ghost"",""2023-09-29"",""0.883"",""0.525"",""3"",""-8.391"",""0"",""0.112"",""0.517"",""0.00046"",""0.0734"",""0.608"",""97.005"",""4""";;
"1tf2iody5iRLYYPDSBpzRc,""Soulmate"",""Badshah, Arijit Singh"",""24"",""3"",""2"",""PK"",""2024-05-12"",""80"",""False"",""213599"",""Ek Tha Raja"",""2024-03-18"",""0.664"",""0.553"",""9"",""-7.555"",""1"",""0.0376"",""0.616"",""0.0"",""0.157"",""0.604"",""99.93"",""4""";;
"72vuBPMhwFNlSYpTSf6fVD,""Hass Hass"",""Diljit Dosanjh, Sia, Greg Kurstin"",""25"",""3"",""-4"",""PK"",""2024-05-12"",""77"",""False"",""153016"",""Hass Hass"",""2023-10-26"",""0.726"",""0.804"",""6"",""-4.775"",""0"",""0.078"",""0.0348"",""5.59e-06"",""0.361"",""0.644"",""90.983"",""4""";;
"6bmmHeCvZI92pRiTHxEdTC,""O Maahi"",""Pritam, Arijit Singh, Irshad Kamil"",""26"",""3"",""-2"",""PK"",""2024-05-12"",""74"",""False"",""233453"",""Dunki"",""2023-12-20"",""0.616"",""0.669"",""1"",""-6.836"",""1"",""0.0349"",""0.562"",""0.0"",""0.177"",""0.475"",""116.973"",""4""";;
"2oenSXLDbWVaaL7QjSGYj5,""Lalkara"",""Diljit Dosanjh, Intense, Sultaan"",""27"",""-1"",""1"",""PK"",""2024-05-12"",""75"",""False"",""160500"",""Ghost"",""2023-09-29"",""0.85"",""0.557"",""0"",""-4.503"",""0"",""0.0431"",""0.0365"",""2.08e-06"",""0.131"",""0.468"",""96.99"",""4""";;
"0R1AZYXc34nfMaiengrkRc,""410"",""Sidhu Moose Wala, Sunny Malton, Offgrid"",""28"",""4"",""-9"",""PK"",""2024-05-12"",""76"",""False"",""234893"",""410"",""2024-04-10"",""0.669"",""0.877"",""8"",""-3.779"",""1"",""0.286"",""0.103"",""0.0"",""0.0935"",""0.374"",""93.825"",""4""";;
"0OdztoASgKBBNcAgtErk0X,""Bikhra"",""Abdul Hannan, Rovalio"",""29"",""2"",""2"",""PK"",""2024-05-12"",""68"",""False"",""168300"",""Bikhra"",""2022-02-11"",""0.462"",""0.371"",""6"",""-11.604"",""0"",""0.0988"",""0.794"",""0.118"",""0.124"",""0.187"",""99.662"",""4""";;
"2qSkIjg1o9h3YT9RAgYN75,""Espresso"",""Sabrina Carpenter"",""30"",""0"",""10"",""PK"",""2024-05-12"",""98"",""True"",""175459"",""Espresso"",""2024-04-12"",""0.701"",""0.76"",""0"",""-5.478"",""1"",""0.0285"",""0.107"",""6.54e-05"",""0.185"",""0.69"",""103.969"",""4""";;
"3NwmvlTYDZPRBGDMGgJH8K,""Safety Off"",""Shubh"",""31"",""2"",""-4"",""PK"",""2024-05-12"",""71"",""True"",""143200"",""Leo"",""2024-01-05"",""0.749"",""0.571"",""1"",""-9.111"",""0"",""0.0504"",""0.0163"",""8.41e-06"",""0.136"",""0.329"",""90.014"",""4""";;
"6oz1L5jcqZWYuId7nxvIan,""Still Rollin"",""Shubh"",""32"",""6"",""-2"",""PK"",""2024-05-12"",""76"",""False"",""174730"",""Still Rollin"",""2023-05-19"",""0.881"",""0.431"",""6"",""-11.093"",""0"",""0.0914"",""0.182"",""0.0018"",""0.113"",""0.246"",""94.0"",""4""";;
"2dMlTWQbY9tfPFLIqAa7Tv,""Kahani Meri"",""Kaifi Khalil, Anmol Daniel"",""33"",""-32"",""14"",""PK"",""2024-05-12"",""68"",""False"",""139318"",""Kahani Meri"",""2024-04-17"",""0.391"",""0.28"",""6"",""-9.252"",""0"",""0.0345"",""0.87"",""0.0"",""0.101"",""0.312"",""129.731"",""3""";;
"29m79w9xPMH4YCD6r8JSmV,""Excuses"",""AP Dhillon, Gurinder Gill, Intense"",""34"",""3"",""1"",""PK"",""2024-05-12"",""74"",""False"",""176232"",""Excuses"",""2020-07-24"",""0.837"",""0.717"",""5"",""-7.749"",""0"",""0.0822"",""0.0842"",""0.0"",""0.149"",""0.494"",""94.984"",""4""";;
"3xMHXmedL5Rvfxmiar9Ryv,""Chaleya"",""Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar"",""35"",""5"",""4"",""PK"",""2024-05-12"",""76"",""False"",""200373"",""Jawan"",""2023-09-05"",""0.575"",""0.845"",""0"",""-5.28"",""1"",""0.0852"",""0.393"",""0.0107"",""0.131"",""0.439"",""95.047"",""4""";;
"4dvfxZKehPxpz3UZ7A5Fni,""Yimmy Yimmy"",""Tayc, Shreya Ghoshal, Rajat Nagpal, Jacqueline Fernandez"",""36"",""3"",""-2"",""PK"",""2024-05-12"",""75"",""False"",""211869"",""Yimmy Yimmy"",""2024-03-08"",""0.617"",""0.715"",""2"",""-5.003"",""0"",""0.101"",""0.254"",""9.07e-06"",""0.0842"",""0.495"",""94.871"",""4""";;
"26ku8sJ1rV2gQAEuNs38X6,""Koi Si"",""Afsana Khan, Nirmaan"",""37"",""-2"",""-8"",""PK"",""2024-05-12"",""60"",""False"",""203520"",""Koi Si"",""2023-07-13"",""0.717"",""0.636"",""5"",""-7.585"",""0"",""0.0577"",""0.813"",""6.13e-05"",""0.185"",""0.578"",""124.836"",""4""";;
"6IR6mzRO60hnMjNoq8rCPE,""Teri Baaton Mein Aisa Uljha Jiya Title Song (From """"Teri Baaton Mein Aisa Uljha Jiya"""")"",""Raghav, Tanishk Bagchi, Asees Kaur"",""38"",""9"",""-5"",""PK"",""2024-05-12"",""78"",""False"",""153083"",""Teri Baaton Mein Aisa Uljha Jiya Title Song (From """"Teri Baaton Mein Aisa Uljha Jiya"""")"",""2024-01-29"",""0.814"",""0.819"",""2"",""-3.585"",""1"",""0.0454"",""0.124"",""0.000245"",""0.0496"",""0.661"",""96.979"",""4""";;
"3dhEu1ux3U7wwoQr5xFO6h,""2AM"",""Star Shah, Zeeshan Ali"",""39"",""-5"",""-2"",""PK"",""2024-05-12"",""56"",""False"",""302306"",""2AM"",""2024-04-20"",""0.802"",""0.416"",""2"",""-10.933"",""0"",""0.097"",""0.605"",""1.19e-05"",""0.228"",""0.516"",""94.995"",""4""";;
"4XxfOvudrnBRdlgzEaq1sd,""Born to Shine"",""Diljit Dosanjh"",""40"",""1"",""1"",""PK"",""2024-05-12"",""73"",""False"",""213333"",""G.O.A.T."",""2020-07-29"",""0.762"",""0.826"",""6"",""-4.339"",""0"",""0.0778"",""0.356"",""0.0"",""0.324"",""0.667"",""89.985"",""4""";;
"209QxKVJzh2FLUmZHpYs4m,""God Damn"",""Badshah, Karan Aujla, Hiten"",""41"",""1"",""1"",""PK"",""2024-05-12"",""76"",""False"",""167234"",""Ek Tha Raja"",""2024-03-18"",""0.578"",""0.796"",""1"",""-6.247"",""1"",""0.188"",""0.0449"",""0.0"",""0.109"",""0.315"",""93.402"",""4""";;
"610keNiNVTIkYD0CqeSerg,""California Love"",""Cheema Y, Gur Sidhu"",""42"",""4"",""6"",""PK"",""2024-05-12"",""75"",""True"",""175686"",""ANYWAY"",""2023-01-30"",""0.691"",""0.583"",""1"",""-6.145"",""0"",""0.295"",""0.206"",""1.44e-06"",""0.117"",""0.458"",""178.113"",""4""";;
"6wkHR8cU4INbp145hngbQO,""8 ASLE"",""Sukha, Chani Nattan, Prodgk, Gurlez Akhtar"",""43"",""0"",""0"",""PK"",""2024-05-12"",""74"",""True"",""161000"",""UNDISPUTED"",""2023-11-17"",""0.769"",""0.684"",""10"",""-6.113"",""0"",""0.148"",""0.0977"",""0.0"",""0.18"",""0.483"",""100.042"",""4""";;
"3nKQrVVlwbAQSnFbgZWdN0,""White Brown Black"",""Avvy Sra, Karan Aujla, Jaani"",""44"",""4"",""0"",""PK"",""2024-05-12"",""75"",""False"",""175999"",""White Brown Black"",""2022-12-09"",""0.868"",""0.748"",""1"",""-3.492"",""0"",""0.0951"",""0.29"",""3.93e-06"",""0.252"",""0.829"",""119.965"",""4""";;
"3W81Nm3KNOYUPaDHrwMzWz,""Kamlee"",""SARRB, Starboy X"",""45"",""4"",""5"",""PK"",""2024-05-12"",""69"",""False"",""209032"",""Kamlee"",""2023-05-25"",""0.556"",""0.627"",""7"",""-7.346"",""0"",""0.127"",""0.299"",""0.000137"",""0.0568"",""0.626"",""93.13"",""4""";;
"5PUXKVVVQ74C3gl5vKy9Li,""Heeriye (feat. Arijit Singh)"",""Jasleen Royal, Arijit Singh, Harrykahanhai"",""46"",""4"",""0"",""PK"",""2024-05-12"",""80"",""False"",""194857"",""Heeriye (feat. Arijit Singh)"",""2023-07-25"",""0.728"",""0.494"",""6"",""-9.628"",""0"",""0.0256"",""0.516"",""0.00384"",""0.0759"",""0.558"",""105.007"",""4""";;
"2RNut2tMgGnggdKCxzLLNM,""Come back to me"",""RM"",""47"",""3"",""3"",""PK"",""2024-05-12"",""70"",""False"",""388960"",""Come back to me"",""2024-05-10"",""0.623"",""0.462"",""4"",""-7.82"",""0"",""0.0326"",""0.397"",""0.0115"",""0.0492"",""0.344"",""73.007"",""4""";;
"6V4N3h4HYD1Ask9cUTxjjg,""Long time no see"",""Taimour Baig, Raffey Anwar, AUR"",""48"",""-3"",""2"",""PK"",""2024-05-12"",""68"",""False"",""218600"",""Long time no see"",""2023-07-16"",""0.806"",""0.344"",""1"",""-12.648"",""1"",""0.28"",""0.344"",""0.0"",""0.106"",""0.398"",""87.976"",""4""";;
"5zCnGtCl5Ac5zlFHXaZmhy,""Sajni (From """"Laapataa Ladies"""")"",""Ram Sampath, Arijit Singh, Prashant Pandey"",""49"",""1"",""1"",""PK"",""2024-05-12"",""67"",""False"",""170044"",""Sajni (From """"Laapataa Ladies"""")"",""2024-02-12"",""0.428"",""0.413"",""0"",""-7.783"",""1"",""0.0281"",""0.827"",""9.35e-06"",""0.108"",""0.355"",""79.646"",""4""";;
"6AI3ezQ4o3HUoP6Dhudph3,""Not Like Us"",""Kendrick Lamar"",""50"",""-14"",""0"",""PK"",""2024-05-12"",""93"",""True"",""274192"",""Not Like Us"",""2024-05-04"",""0.898"",""0.472"",""1"",""-7.001"",""1"",""0.0776"",""0.0107"",""0.0"",""0.141"",""0.214"",""101.061"",""4""";;
"6Csrqur3IfnVp0EtHskjMw,""Pantropiko"",""BINI"",""1"",""0"",""0"",""PH"",""2024-05-12"",""82"",""False"",""225466"",""Pantropiko"",""2023-11-17"",""0.78"",""0.803"",""11"",""-3.03"",""1"",""0.0438"",""0.25"",""0.0"",""0.259"",""0.801"",""94.989"",""4""";;
"1iIJtD9hkzw4ZHfR7ND9yb,""Salamin, Salamin"",""BINI"",""2"",""0"",""0"",""PH"",""2024-05-12"",""81"",""False"",""230218"",""Talaarawan"",""2024-03-08"",""0.819"",""0.614"",""5"",""-7.074"",""1"",""0.0363"",""0.0971"",""0.0"",""0.247"",""0.704"",""122.001"",""4""";;
"0NJAqnvbF6vzripOB7PclP,""Babaero"",""gins&melodies, Hev Abi"",""3"",""0"",""0"",""PH"",""2024-05-12"",""82"",""False"",""175396"",""Babaero"",""2024-01-09"",""0.866"",""0.494"",""8"",""-7.139"",""0"",""0.0827"",""0.531"",""0.0"",""0.118"",""0.77"",""121.018"",""4""";;
"4wZTvLi0khNRqqz4i5XhdV,""Walang Alam"",""Hev Abi"",""4"",""0"",""0"",""PH"",""2024-05-12"",""81"",""True"",""185000"",""Kung Alam Mo Lang"",""2023-10-20"",""0.705"",""0.605"",""3"",""-6.114"",""0"",""0.153"",""0.394"",""0.0"",""0.102"",""0.849"",""120.132"",""4""";;
"4Rlbzn3nj9XJMZTijQUXMs,""Palagi"",""TJ Monterde"",""5"",""0"",""20"",""PH"",""2024-05-12"",""64"",""False"",""218051"",""Sariling Mundo"",""2024-04-25"",""0.482"",""0.174"",""6"",""-13.582"",""1"",""0.0606"",""0.877"",""0.0"",""0.148"",""0.362"",""108.431"",""5""";;
"51ZQ1vr10ffzbwIjDCwqm4,""we can't be friends (wait for your love)"",""Ariana Grande"",""6"",""0"",""0"",""PH"",""2024-05-12"",""94"",""False"",""228639"",""eternal sunshine"",""2024-03-08"",""0.645"",""0.646"",""5"",""-8.334"",""1"",""0.0427"",""0.0615"",""3.04e-05"",""0.074"",""0.295"",""115.842"",""4""";;
"57Z7lSnhwx82laEb6rdZPB,""Alam Mo Ba Girl"",""Hev Abi"",""7"",""0"",""-2"",""PH"",""2024-05-12"",""81"",""True"",""223500"",""Kung Alam Mo Lang"",""2023-10-20"",""0.693"",""0.853"",""5"",""-3.989"",""0"",""0.422"",""0.298"",""0.0"",""0.153"",""0.603"",""155.961"",""4""";;
"24lbO7qor0IB4u9uu8pDw8,""Makasarili Malambing (feat. Hev Abi)"",""Kristina Dawn, Hev Abi"",""8"",""1"",""-1"",""PH"",""2024-05-12"",""80"",""False"",""121660"",""Makasarili Malambing (feat. Hev Abi)"",""2023-11-17"",""0.686"",""0.406"",""8"",""-9.076"",""0"",""0.0377"",""0.283"",""4.93e-06"",""0.0944"",""0.766"",""126.062"",""4""";;
"1bjeWoagtHmUKputLVyDxQ,""Saturn"",""SZA"",""9"",""1"",""0"",""PH"",""2024-05-12"",""93"",""False"",""186191"",""Saturn"",""2024-02-22"",""0.411"",""0.619"",""1"",""-6.834"",""1"",""0.0368"",""0.62"",""0.0"",""0.11"",""0.337"",""177.937"",""4""";;
"2qSkIjg1o9h3YT9RAgYN75,""Espresso"",""Sabrina Carpenter"",""10"",""-2"",""1"",""PH"",""2024-05-12"",""98"",""True"",""175459"",""Espresso"",""2024-04-12"",""0.701"",""0.76"",""0"",""-5.478"",""1"",""0.0285"",""0.107"",""6.54e-05"",""0.185"",""0.69"",""103.969"",""4""";;
"2OzhQlSqBEmt7hmkYxfT6m,""Fortnight (feat. Post Malone)"",""Taylor Swift, Post Malone"",""11"",""0"",""-3"",""PH"",""2024-05-12"",""95"",""False"",""228965"",""THE TORTURED POETS DEPARTMENT"",""2024-04-18"",""0.504"",""0.386"",""11"",""-10.976"",""1"",""0.0308"",""0.502"",""1.53e-05"",""0.0961"",""0.281"",""192.004"",""4""";;
